InvoiceNo,StockCode
568049,"[23191, 23212, 23264, 23266, 21668, 21671, 21670, 21673, 21672, 21669, 21908, 22212, 23147, 23263, 22413, 82482, 21231, 20750, 23212, 23265, 23266, 22602, 84836, 22766, 23183, 21756, '84849D', 22720, 21218, 23308, 23309, 21975, 22335, 23368, 23366, 23367, 23365, 23369, 23371, 23372, 23403, 35923, 22595, 22227, 20970, 23401, 22431, 22432, 22487, 22962, 23154, 23493, 21559, 22241, 47421, 21669, 23031, 21926, 21927, 23406, 23034, 23395, 23393, '84596B', 84880, 23191, 23402, '47563A', 47421, 22680, 22679, 22676, 23426, 21718, 21982, 21984, 22844, '15056BL', 23158, 23087, 21137, '82001S', '85123A', 21770, 22227, 22467, 22692]"
568050,"['M', 22979, 23198, 22097, '84997D', 21524, 21365, 21243, 22352, 21559, 22630, 21730, 22096, 23192, 21239, 20677, 22098, 16235, 22652, 22638, 21650, 21592, 21739, 22530, 22531, 23307, 21914, 21915, 22331, 22332, '84997D', 23256, 22197, 22361, 23196, 22961, 'M', 22210, 22208, 20984, 20974, 20996]"
568051,"[23052, 23049, 23050, 23051, 23054, 22113, 21915, 21790, 23188, 23503, 22961, 22993, 84375, 22989, 23424, 22625, 23183, 22193, 84949, 22178, 23217, 23218, 23273, 23319, 22596, 22086, 22651, 85178]"
568052,['90209C']
568053,['90209C']
568054,"[22600, 22602, 23424, 22470, 22158, 23129, 20914, 23270, 22558, 84378, 22596, '84510C', '84510E', 22669, 22795, 37500, 22799, 23091, '47559B', '84509B', '84509A', 21992, 21155, '84535B', 22082, '85123A', 22457, 23169, '85032D', 22096, 84836, 21232, 21231, 21394, 22092, 22624, 22626, 82484, 20711]"
568056,"[21786, 21154, 22356, 23050, 23054, 21495, 23550, 23207, 20719, 23204, 22629, 23206, 22631, 22897, 23236, 23245, 20682, 23205, 23242, 23241, 21731, 20724, 22666, 22667, 21787, 'POST', 21670, 21671, 21672, 21669, 21673, '85049E', 23355, 21481, 22467, 22352, 21559, 21558]"
568057,"[21558, 21559, 21561, 21673, 21731, 21802, 21803, 21810, 21820, 21843, 21864, 21889, 21912, 21928, 21929, 21931, 21935, 21949, 21974, 21976, 21987, 21988, 21989, 22069, 22086, 22139, 22144, 22156, 22165, 22173, 22174, 22180, 22186, 22187, 22207, 22282, 22297, 22328, 22352, 22358, 22361, 22372, 22376, 22379, 22380, 22385, 22386, 22411, 22422, 22424, 22456, 22468, 22507, 22549, 22616, 22619, 22629, 22630, 22644, 22646, 22659, 22683, 22697, 22698, 22699, 22721, 22771, 22812, 22865, 22869, 22899, 22946, 22952, 22960, 22961, 23026, 23029, 23084, 23163, 23197, 23199, 23201, 23245, 23295, 23301, 23326, 23351, 23352, 23355, 23403, 37340, '47566b', 48185, '72349b', 82482, '82494l', 82580, 82600, '84029G', '84032A', '84032B', '84509a', 84832, '84970s', 84988, '84997a', '85039a', '85099B', '85099C', '85123a', 85150, 'DOT', '15056bl', 20711, 20712, 20713, 20718, 20726, 21059, 21080, 21086, 21094, 21116, 21156, 21164, 21172, 21174, 21216, 21217, 21251, 21259, 21424, 21428, 21430]"
568058,"[23351, 22812, 23352, 22086, 35970, 22809, 23318, 22950, 22734, 22952, 22909, 23436, 23349, 22910, 23312, 20711, 23201, 22386, 23203, 21704, 22434, 22440, 22536, 22620, 23504, 23503, 21914, 21791, 21790, 22560, 23188, 23396, 23395, 21257, 82484, 21166, 23357, 22112, 84755, 71459, 23319, 84347]"
568059,"['15056BL', 20679, '15056N', '85014B', 23350, 23349, 47566, '47590B', 21621, 21741, 22423, 21906, 23242, 21791, 22548, 82567, 22925, 22111, 21481, 23397, 22644, 22645, 22646, 23493, 22984, 22620, 21892, 22619, 21259, 23177, 23176, 71279, 22201, 22200, 22199, 84692, 21877, 22624, 23342, 22193, 23341, 21232, 21876, 22558, 37495, 21201, 21200, 21260, 22494, 23165, 23184, 22948, 22633, 22866, 23411, 22630, 22629, 22799, 21014, 21015, 23507, 23510, '85232D', 23320, 22941, 22809, 23189, 22910, 22950, 23234, 23353, 23340, 23169, 21745]"
568060,"[23326, 22152, 22151, 22792, 23328, 84754, 23515, 23513, 23511, 23518, 23517, 23520, 21901, 21900, 23102, 23100, 23101, 23014, 23013, 23012, 23374, 23375, 23437, 23438, 21181, 82583, 82582, 22078, 23273, 23274, 23088, 23330, 23329, 23331, 22077, 84969, '84997C', '84997B', '84997D', 23061, 23408, 23172, 23170, 23171, 22699, 22697, 22173, 16237, 84692, 23360, 22469, 21080, 20676, 20675, 23190, 22563, 22562, 23282, 23280, 22189, '82494L', 82482, 22178, 84946, 84945, 84978, 23144, 23245, '85123A', 21121, 21122, '85040A', '85039B', 22326, 22327, 84378, 84380, 21448, 23069, 23070, 22766, 20847, 20848, 22668, 22762, 23110, 23112, 23118, 22169, 22170, 22507, 21135, 21479, '84029G', 21481, 23355, 22837, 22113, 22180, 23301, 23300, 22508, 21411, 22384, 23207, 22382, 20727, 20726, 23206, 23209, 22557, 22555, 22553, 22551, 22633, 22834, 22632, 23439, 22865, 22866, 23108, 23298, 47566, 48184, 23546, 23232, 22470]"
568061,"[21407, 21916, 21731, 22557, 21704, 22966, 23271, '44089C', 23356, '51014A', '51014L', 23309, 22952, 21914, 21915, 35646, 35648, 22650, 23168, 22094, 22558, '79144B', 21791, 21790, 23079, 22840, '85123A', 21260, 22464, 22465, 22865, 22867, 22866, 21411, 20712, 22385, 20713, 23201, 20711, 21931, '85099B', '85099C', 23199, 21034, 21428, 72817, 72818, 22141, 21430, 21429, 22487, 22665, 21755, 20914, 22784, 22191, 82486, 82483]"
568062,"[21990, 23187, '84875D', '84876B', 84818, '84926A', 84929, '84926E', '84926D', '85017B', '85032C', 85015, '85032D', '85130B', 21212, '85231B', 72817, 22094, 35964, 21823, 23434, 72818, 72816, 22577, 22578, 22579, 21811, 21824, 22065, 22944, 23435, 23366, 23324, '16169E', 23545, 21090, 21084, 21400, 21402]"
568063,"[23344, 23343, 23312, 22950, 22910, 23349, 22732, 22731, 22733, 22141, 22142, 23350, 23351, 23320, 23192, 22992, 22991, 23188, 22561, 21889]"
568064,"[21232, 21231, 23347, 23391, 22633, 22866, 21485, 22112, 22114, 23427, 23393, 22940, 22687, 22689, 23319, 23247, 22909, 23234, 23311, 23312, 23444]"
568065,"[22827, 23296, 22086, 22942, 23319, '85049A', 23434, 23042, 23043, 23340, 22065, 22943, 22734, 22731, 22952, 23157, 22950, 22941, 23344, 22158, 23083, '16156S', 22959, '16169E', 22046, 23549, 23548, 23230, 22706, 21495, 22709, 23232, 23231, 22821, 23052, 23302, 22867, 23078, 23201, 22780, 22147, 22466, 23229, 21984, 22992, 20750, 21912, 22619, 22561, 22489, 22720, 22907, 23154, 22966, 22978, 22960, 22969, 23113, 22965, 23307, 22666, 23244, 23293, 23360, 22558, 22840, 23306, 22699, 22077, 22653, 22767, '85123A', 22687, 21523, 22689]"
568066,"['84993A', 23215, 21372, '85114A', 22812, 23514, 22584, 23267, 22591, 23268, 23493, 23365, 22731, 23307, 22575, 22557, 22553, 22652, 22653, 22989, 22907, 22304, 22810, 22809, 21914, 22722, 22834, 22405, 20935, 23306, 22666, 23294, 23504, 22304, 22866, 23153, 22720, 21985, '85123A', 23356, 22406, 23152, 21034, 21670, 23238, 21374, 85173, 23309, 22130, 22621, 22771, 21559, 22659, '17107D', 22747, 22748, 22746, 22745, 22114, 23207, 22586, 22900, 21328, 22950, 23313, 21034, 23295, '85123A', 22352, 23294, 23493, 23505, 23251, 23369, 22812, 23505, 21576, 23103, 20756, 21065]"
568069,"[22584, 22582, 23189, 23514, 23512, 21259, 21257, 22077, 84879, 23408, 23401, 23020, 23307, 22960, 22979, 23306, 23168, 22956, 84380, 21977, 84992, 22417, 21213, 22951, 22745, 22748, 22150, 20971, 22271, 22273, 22274, 23126, 23127, 23209, 22662, 22382, 22384, 84077, 22630, 23345, 22949, 23254, 23256, 22629, 23346, 22964, 23377, 22614, 23390, 23389, 23513]"
568070,"[23319, 23234, 23247, 23318, 23343, 22086, 84832, 23359, 23360, 85053, 23129, 23130, 23088, 23086, 23100, 84347, 22651, 85176, 85178, 23418, 23014, 23013, 23012, 23149, 23107, 23328, 71053, 23324, 23325, 23424, 23340, 22996, 22998, 22999, 23300, 22866, 22867]"
568075,"['90200D', '90201C', '90177D', '90018A', '90019A', 90023, '90014A', 84991, 21821, 22956, 22955, 23239, 21985, 21169, 22092, '47567B', 22751, 22750, 20914, 22776, 23336, 23321, 21106, 21231, 22062, 22055, '37489D', '37489A', '37489B']"
568079,[85197]
568080,[44236]
568081,['84663A']
568082,"[22910, 23168, 23021, 23412, '82494L', 82482, 22766, 22632, 23439, 22865, 22866, 22112, 21485, 22111, 23426, 23322, 23321, 23330, 23215, 23214, '84970S', 23144, 22086, 23268]"
568083,"[22984, 22024, 21506, 21519, 22819, 22026, 22983, 23505, 23504, 23502, 23503, 22994, 22998, 23355]"
568084,['84927A']
568085,['84912A']
568086,"[23254, 23372, 23256, 23371, 22561, 22562, 22563, 22564, 23356]"
568087,['85049D']
568088,[21641]
568089,[22245]
568090,[20793]
568091,[85211]
568092,[23134]
568093,[20773]
568094,"['84970L', 23145, '84970S', 23321, 23322, 23323, 22694, 22469, 22470, 35970, 23273, 23274, 23215, 23214, 22602, 22600, 23266, 23263, 23213, 23212, 22603, 22776, '85123A', 22730, 22725, 22726, 22728, 20675, 20676, 20677, 21239, 21240, 21238, 21210, 20726, 20728, 22384, 23206, 23208, 23209]"
568095,"[23352, 23351, 23360, 23354, 23353, 23373, 23374, 23438, 23433, 23432, 23437, 23431, 23546, 23545, 16014, 16016, 20763, 20761, 20766, 20764, 20762, 21643, 23281, '85014A', '15060B', 22815, 22038, 21499, 21500, 22820, 22065, 22307, 82483, 22452, 22453, 22961, 22796, 22181, 84637, 21279, 23031, '72225C', '90059A', '90003C', 20678, '90003D', '90059B', '90003B', '90003E', '90059C', '90059D', 90108, 90170, '90059E', 90168, 90174, '90059F', 90169, '90202A', '90202B', 90208, '90209A', '90205A', '90202C', '90202D', '90205C', '90209C', 90204, 90118, 90022, '90018A', '90013A', '90018C', 90072, '90177A', '90177D', '90177E', '90177C', '90182C', '90183A', 90192, '90024B', 90101, 90166, '90185A', '90185B', '90185C', '90201A', '90201C', '90201B', '90201D', '84509G', '84509A', 22064, '84510A', '84926E', 23299, '84279P', 22429, 22624, 22625, 22626, 22627, 23108, 23109, '85180A', 21744, 84616, 23064, 23007, 23008, 21982, 21984, 20767, 20769, 20772, 20771, 23234, 23308, 20768]"
568098,"[23234, 22909, 22950, 22624, 22627, 22625, 22847, 22846, 22840, 84988, 22666, 22720, 23294, 23295, 23293, '47591D', 20727, 23207, 20724, 22090, 23168, 23032]"
568099,"[22119, 22847, 21232, 21231, 21755, 71053, 22784, 23099, 22430]"
568100,"[22623, 22561, 23188, 22491, 21889, 22622, 21791, 22549, 22548, 21790, 22899, 22630, 23345, 22662, 23254, 23222, 23223, 23216, 23217, 23218, 23221, 23224, 23219, 23220, 23225, 22307, 22599, 22597, 22598]"
568101,"[23344, 23343, 23340, 23320, 22086, 23354, 23378, '85049A', 23351, 22812, 22809, 22734, 23353, 22950, 22952, 22910, 23157, 23152, 22776, 22795, 21257, 21259, 21975, 21977, 21212, 21213, 22417, 84991, 21976, 84992, 84987, 84988, 22720, 23307, 23306, 23154, 22961, 22489, 23502, 23504, 21985, 21980, 84077, 22555, 22741, 84378, 22959, '16169E', '84029G']"
568102,['35911A']
568103,"[22037, 22712, 22991, 23256, 23190, 23289, 23291, 22728, 22302, 21249, 22331, 22333, 21976, 22220, 22951, 23285, 23286, '84997C', '84997D', 23254, 22303, 22636, 22487, 22898, 22328, 21243, 21242, 23287, 23292, 23290, 22029, 21731, 'POST']"
568104,"[22730, 22728, 23094, 22469, 22470, 22597, 23307, 23187, 23186, 22266, 22286, 22287, 22430, 84820, 21755, 85078, 22230, 22231, 21391, 21774, 22426, 85059, 23147, '85123A', 22089, 23400, 23294, 23295, 22427, 21340, 82484, 22580, 22575, 23146, 23307, 84992, 23309, 21977, 22417, 82486, 23298, 47566]"
568131,"[23064, 21340, 84947]"
568132,"['M', '85049C', 21914, 23169, 22252, 84988, 23081, 23100, 23503, '35471D', '35637A']"
568134,"[21666, 21673, 21742, 21756, 21801, 21802, 21803, 21809, 21811, 21823, 21824, 21829, 21843, 21871, 21874, 21880, 21883, 21906, 21930, 21931, 21932, 21934, 21935, 21967, 21982, 21988, 21990, 21991, 21992, 21993, 22027, 22029, 22037, 22075, 22077, 22094, 22107, 22116, 22132, 22153, 22154, 22156, 22163, 22165, 22178, 22197, 22219, 22224, 22307, 22315, 22332, 22336, 22337, 22339, 22355, 22356, 22361, 22364, 22378, 22382, 22383, 22385, 22405, 22419, 22420, 22421, 22422, 22423, 22429, 22437, 22438, 22449, 22452, 22456, 22464, 22470, 22489, 22492, 22513, 22515, 22517, 22574, 22577, 22578, 22579, 22580, 22581, 22592, 22602, 22608, 22615, 22622, 22639, 22661, 22670, 22674, 22681, 22694, 22696, 22697, 22698, 22699, 22720, 22753, 22759, 22771, 22791, 22819, 22835, 22851, 22876, 22905, 22908, 22946, 22960, 22961, 22976, 22981, 23007, 23013, 23025, 23029, 23032, 23035, 23058, 23061, 23084, 23103, 23107, 23110, 23112, 23139, 23165, 23168, 23170, 23171, 23173, 23174, 23175, 23182, 23184, 23199, 23201, 23203, 23204, 23205, 23206, 23225, 23243, 23245, 23265, 23300, 23301, 23302, 23328, 23331, 23349, 23350, 23353, 23354, 23355, 23371, 23372, 23377, 23395, 23396, 23424, 23426, 23434, 23435, 23559, 23610, '35095A', '35471D', 35953, 35954, 35964, '46776B', '47504K', '47563A', '47590A', '47593B', 72816, 82552, 82567, 82583, 82600, '82613B', '84031B', 84050, '84078A', '84247E', '84509G', '84536A', 84581, 84658, 84692, 84832, 84945, 84946, 84947, '84971S', 84987, 84988, 84991, '85017B', '85032A', '85032D', '85039A', '85039B', '85039C', 85048, '85049E', '85049H', 85078, 85093, '85099B', 85150, '85169B', '85199S', '90013A', '90122C', 90134, '90183A', '90200B', 'DOT', '17084N', 20696, 20719, 20723, 20724, 20727, 20733, 20961, 20977, 21014, 21015, 21064, 21080, 21098, 21108, 21123, 21125, 21137, 21166, 21174, 21200, 21204, 21213, 21260, 21326, 21340, 21385, 21417, 21430, 21446, 21471]"
568135,"[20652, 20668, 20676, 20700, 20719, 20725, 20726, 20840, 20974, 20978, 21003, 21014, 21015, 21064, 21098, 21108, 21116, 21165, 21166, 21175, 21212, 21218, 21224, 21232, 21238, 21242, 21289, 21313, 21314, 21327, 21328, 21352, 21356, 21494, 21528, 21555, 21650, 21675, 21731, 21739, 21744, 21755, 21774, 21801, 21802, 21804, 21808, 21809, 21810, 21811, 21812, 21813, 21823, 21824, 21829, 21843, 21872, 21874, 21877, 21894, 21912, 21928, 21930, 21934, 21935, 21948, 21974, 21975, 21990, 21992, 22075, 22076, 22077, 22086, 22090, 22129, 22133, 22139, 22153, 22161, 22163, 22189, 22195, 22197, 22219, 22299, 22310, 22336, 22339, 22340, 22357, 22374, 22378, 22383, 22385, 22411, 22418, 22432, 22433, 22439, 22446, 22449, 22452, 22457, 22470, 22489, 22571, 22577, 22578, 22580, 22591, 22599, 22629, 22651, 22653, 22660, 22666, 22698, 22701, 22712, 22720, 22728, 22754, 22772, 22814, 22815, 22819, 22820, 22904, 22915, 22952, 22961, 22982, 22993, 23023, 23035, 23084, 23096, 23108, 23118, 23158, 23169, 23173, 23188, 23198, 23199, 23200, 23201, 23202, 23203, 23205, 23225, 23268, 23275, 23282, 23289, 23290, 23291, 23292, 23300, 23309, 23313, 23317, 23319, 23343, 23344, 23365, 23366, 23367, 23372, 23393, 23399, 23423, 23424, 23434, 23435, 23510, 23601, 23611, 23629, 23632, 23640, '35915B', 35924, 35953, 35954, 35964, 35970, 37450, '47559B', '47593B', 71477, 72816, 72817, '79144B', '79144C', '79302M', '82001S', 82486, 82567, 82583, '82613D', 84006, '84029G', '84030E', '84032A', '84032B', 84347, 84378, '84510A', 84568, '84596B', '84596F', '84596G', 84598, 84692, 84879, 84923, 84946, 84947, '84951B', '84997B', 85087, '85099B', '85123A', 85150, '90165B', '90190C', 'DOT']"
568136,"['85114C', '85114B', 84946, 22178, 22113, 22694]"
568137,"[22175, 22176, 22139, 22747, 22748, 22746, 22745, 21090, 21084, 21249, 20749, 20750, 21731, 22468, 22179, 23007, 21481, 22384, 22992, 23009, 22779]"
568139,"[22752, 22420, 22421, 22419, 22754, 22758, 22779, 22780, 23158, 21231, 21731, 85178, 22616, 22847]"
568140,"[23050, 23051, 23355, 22835, 23356, 21915, 21787, 84978, 23411, 22592, 84949, 22460, 23090, 85048, 23043, 23045]"
568141,"[21329, 21328, 21327, 21991, 20984, 22141, 21990, 21992, 20992, 22668, 22669, 22507, 22505, 21621, 22569, 22179, 20972, '47504K', 22150, 20972, 20971, 20971, 22271, 22751, 20969, 22568, 22569, 22570, 22940, 22147, 22150, 21232, 23275, 22141, 22142, 22144, '47504K', 48187, 48184, 48185, 22690, '48173C', '48173C', 22691]"
568142,"[20828, 85150, 21162, 21164, 23426, 22109, 23012, 21248, 21159, 21158, 21163, 22364, 22362, 22361, 21745, 23154, 23156, 23159, 23377, 21906, 22630, 21755, 23345, 23014, 23012, 23407, 21034, 23427, 23404, 23399, 23397]"
568143,"[20992, 22629, 23389, 23298, 22029, 22418, 23292, 23290, 22666, 23198, 23167, 23165, 23286, 23307, 22045, 72586, '16161U']"
568144,"[22423, 23309, 21974, 21210, '84660A', 22726, 22730, 22728, 22727, 22210, 21933, 21992, 22115, 23187, 84929, 22950]"
568145,"[23326, 23327, 23324, 23325, 23328, 23433, 22669, 47566, '47590B', 22720, 23245, 23024, '84970L', '84970S', 84978, 22478, 22495, 22496, 23236, 22086, 22910, 22722]"
568146,"[23201, 23202, 23203, 23199, 23200, '85099F', 22382, 20727, 22383, 23207, 23344, 23343, 22086, 23349, 23352, 23351, 23378, 22818, 22909, 22910, 23376, 23318, 23370, 23380, 23504, 23371]"
568147,"[23245, 21166, 21181, 82482, 82482, '85123A', 22633, 22632, 22866, 23439, 23412, '82494L', 22796, 82484, 82486, 82483, 23118, 23203, 21929, 22507]"
568148,"[22114, 22112, 22111, 22726, 22727]"
568149,"[22942, 23319, 22910, 22734, 23349, 23234, 23318, 22909, 22943, 23314, 23111, 22423, 22623, 22622, 22113, 23008]"
568150,"[22624, 20749, 21287]"
568151,"[23400, 23401, 23404, 23402, 23405, 23408, 23406, 23409, 21500, '16156S', '16161P', 23163, 22189, 23298]"
568152,"[23231, 23546, 23232, 22047, 23322, 22382, 21915, 20749, 22623, 22835, 22112, 22114, 85150, 23193, 21889, 23241, 22096, 20726, 22727, 22557, 22633, 85152, 21257, 82486, 22169, 22607, 22606, 22768, 84946, 23065, 23412, 23380, 23551, 21985, 21986, 23192, 22096, 23295, 22139, 22561, 22493, 23295, 23503, 84380, 21992, 22665, 23245, 23296, 22720, 23307, 22300, 22301, 23103]"
568153,"[23321, 23323, 23078, 22555, 22955, 22596, 23100, 23330, 23333, 23332, 23329, 22086, 23340, 22952, 22910, 23311]"
568154,"[23322, 23393, 22577, 22578, 22336, 22338, 21080, 22759, 22759, 84978, 23322, 23397, 23427, 21498, 23093, 21012, 23092, 22338, 23215, 22336, 22577, 22578, 21314, 23322]"
568155,"[48138, 21588, 21035, 22349, 84969, 22834, 22633, 22634, 21163, 23355, 22113, 23256, 23254]"
568156,"[22687, 22061, 22804, 22781, 22962, 22665, 22667, 21986, 21980, 23203, 22386, 20713, 23202, 23208, 22384, 23209, 21744, 85045, '84341B', 23404, 23400, 21098, 22086, 22083, 21484, '15056P', '85014B', '85014A', 23328, 47566, 23298, '47590B', 22645, 22646, 22112, 22110, 22114, 22112, 47566]"
568158,"[35970, 22812, 21683, 84832, 22813, 23517, 23511, 23516, 23519, 23514, 23515, 85178, 23395, 'PADS', 23240, 23294, 22847, 23502, 22548, 21791, 22139, 20749, '84029E', 21484, '46000S']"
568159,"[23419, 23493, 23243, 22843, 22624, 22626, 22627, 22720, 22722, 22077, 22653, 22726, 22728, 22727, 22192]"
568160,"[23393, 21823, 22579, 22577, 22339, 22336, 22111, '72807C', '72807B', '85034B', 21385, 23129, 22340, 23215, 23214, 22578, 84879]"
568161,"[22158, 22737, 23517, 23516, 23083, 22731, 22078, 23239, 23494, 22732, 22734, 22561, 23239, 23240, 23237, 23237, 23516, 23518, 22652, 23493, 23082]"
568162,"[22722, 23201, 23199, 23165, 22780, 21181, 84978, 21232, 21928, '85099B', 22090, 84880, 22411, 23301, 22178, 21539, 23203, 22779, 23298, 47566, 23243, 23245, 23240, 84991, 21931, 20713, 84992, 21175, 23083, 23206, 23208, 23127, 21915, 22727, 22726, 22892, 21314]"
568163,"[22907, 21288, 22979, 22966, 23328, 23091, 23296, 22028, 22023, 22795, 21288, 22909, 23032, 82578, 23356, 21591, 22690, 22201, 23424, 23427, 23416, 23014, 84347, 22173, 23017, 23091, 23424, 22909, 23320, 22107, 23418, 23013, 84347, 22909, 21873, 23012, 22845, 37413, 22844, 23396, 23395, 22429, 23395, 22429, 23243, 22627, 23169, 22364, 85125, 21137]"
568164,"[22130, 23434, 22577, 22186, 22578, 22579, 72816, 22597, 21809, 21810, 21824, 21811, 22340, 22689, 22086, 23313, 21808, 22595, 22602, 22600, 22603, 23263, 22601, 23266, 23265, '85199L', 35961, 22294, 23103, 23214, 23217, 23220, 23225]"
568165,"[22508, 21411, 20752, 20754, 23240, 22094, '85099B', 20718, 20724, 22669, 21624, 23298, 21621, 22499, 84832, '85123A', 22276, 22277, '84970L', 22789, 23152, 23136, 22457, 85066, '72760B', '82494L', 23240, 20975, 23366, 22296, 82486, 22776, 21745, 84836, 85066, 82483, 82484, 22189, 82482, 82486]"
568166,"[21209, 21830, 23048, 23390, 23391, 23389, 23504, 21915, 23368, 23365, 23367, 23508, 23506, 84692, 21829, 22997, 23377, 23119, 22144, 23121, 23121, 84212, 21562]"
568167,"[22646, 22749, 22750, 22752, 22113, 23072, 23071, 23147, 23146, 23133, 23132, 22189, 23092, 22767, 23414, 22766, 23412, 23177, 23176, 22622, 22623, 22560, 21790]"
568168,"[21352, 23130, 23131, 22187, 22065, 37500, 21154, '47559B', 47580, 22417, 23308, 21213, 23308, 23322, 23321, 20992, 23321, 22158, 20996, 22139, 20655, 21636, 20658, 23240, 23237, 23239, 23196, 22338, 22219, '85123A', 21288, 21621, 22580, 21014, 23370, 23366, 20984, 35970, 23503, 21642, '17136A', 23328, 21809, '85061W', 84755, 22577, 35964, 21519, 21520, 22983, 22119, 23348, 22340, 21809, 22575, 22138, 35954, 22578, 21818, 71459, 22161]"
568169,"[22210, 22398, 22402, 84012, 84976, 85015, '85017B', '85019A', '85071C', 21931, 20712, 22865, 22866, 22867, '15044A', '15044C', 15034, 37340, '85071A', 22661]"
